0.721341642,0.41768745,0.165042912,0.015627168,0.013382187,0.113680565,0.294985744,0.063889873,0
0.51762787,0.46090841,0.235415164,0.018267764,0.006559969,0.072524301,0.364014834,0.108443387,0
0.520346284,0.196868316,0.221138424,0.040676888,0.013030024,0.139188429,0.28862387,0.054610307,0
0.700932625,0.437883773,0.181749586,0.016534406,0.015367785,0.131583365,0.266348316,0.04658145,0
0.443854293,0.214847404,0.249044189,0.041711709,0.004327107,0.039684486,0.462028978,0.213368831,0
0.469783782,0.296270766,0.2421103,0.031599603,0.006376395,0.069473405,0.365216074,0.111796698,0
0.608506545,0.324199873,0.191791768,0.024032538,0.003521628,0.018486949,0.593047382,0.403807629,0
0.666847894,0.203656959,0.172709535,0.031210716,0.004514427,0.067864708,0.442651749,0.167826618,0
0.543013676,0.376384476,0.234145234,0.028074616,0.00949341,0.068909639,0.322201688,0.092163894,0
0.543055497,0.19896054,0.235471853,0.042275216,0.017323413,0.170520796,0.279633688,0.050094572,0
0.729455063,0.277217928,0.156420246,0.029700019,0.023134099,0.209539001,0.244579411,0.03336891,0
0.6822383,0.260600162,0.180478138,0.027287906,0.006357663,0.044904558,0.401053388,0.165569234,0
0.691355443,0.334864658,0.175024034,0.024486057,0.046972524,0.328953485,0.186660541,0.013502499,0
0.600267659,0.280170419,0.221350499,0.035101192,0.011752497,0.152490039,0.320667879,0.070791398,0
0.708586006,0.361485929,0.18542584,0.026306923,0.027408756,0.234390411,0.220154049,0.023571508,0
0.581113295,0.367177725,0.179126874,0.021517047,0.011314167,0.095103026,0.323518279,0.082640999,0
0.555811133,0.327612974,0.202467476,0.021964647,0.005803193,0.045534891,0.438099348,0.188951875,0
0.508761658,0.364445628,0.228227881,0.025476547,0.011774975,0.138134015,0.303656598,0.061661955,0
0.697419598,0.363736006,0.184012482,0.021748366,0.040907081,0.297525305,0.198643413,0.017310149,0
0.500815524,0.227008122,0.344195537,0.085072165,0.122511445,0.52626753,0.141937456,0.004727377,1
0.508970767,0.366430212,0.251720813,0.025258257,0.016446752,0.151782363,0.267852299,0.04547982,0
0.53335285,0.22116767,0.202972021,0.030221772,0.014959426,0.129605444,0.288722871,0.059093091,0
0.482079378,0.233598322,0.221445954,0.03713346,0.007256802,0.047239792,0.381872055,0.150218843,0
0.597172849,0.393700912,0.214565129,0.019842142,0.026011344,0.16844574,0.210914006,0.023051218,0
0.539793401,0.426921728,0.22667123,0.021826267,0.009961712,0.106853379,0.332224621,0.082849153,0
0.572288905,0.344957552,0.216720621,0.023791556,0.036152884,0.294752163,0.207836535,0.019491717,0
0.6693572,0.373760112,0.202966283,0.025907577,0.010902061,0.080215563,0.334493898,0.098618879,0
0.608255615,0.379731962,0.188372194,0.019050778,0.009643267,0.08838426,0.322396688,0.081085022,0
0.628455523,0.355453091,0.206664434,0.02310087,0.008485625,0.092487426,0.350846971,0.096008128,0
0.518213375,0.336729716,0.211798615,0.028403373,0.005717026,0.083604441,0.418953706,0.145694141,0
0.558320438,0.223575573,0.198166507,0.035410994,0.003570331,0.054766589,0.472563673,0.195461399,0
0.503743047,0.258725393,0.2364619,0.036818472,0.001820757,0.020049463,0.616944147,0.400390677,0
0.655932416,0.37023678,0.183673488,0.022657741,0.008785338,0.054453551,0.347806136,0.120276386,0
0.729329597,0.393221849,0.141293429,0.023835398,0.018863188,0.190885456,0.260646468,0.040169235,0
0.617330936,0.308897874,0.206461679,0.025993889,0.008684185,0.127643829,0.346604165,0.085269025,0
0.51666597,0.327109647,0.220374367,0.02274464,0.007552768,0.062636743,0.391707947,0.145943493,0
0.760277696,0.389836716,0.175448771,0.021504641,0.011108114,0.094028097,0.318172228,0.078944235,0
0.547237673,0.136989998,0.220920055,0.051700331,0.016517934,0.158335802,0.282529988,0.052694935,0
0.546359416,0.169695296,0.23850063,0.046838425,0.004304628,0.04499275,0.469054539,0.21347565,0
0.605077161,0.285917751,0.177644423,0.027607278,0.009497156,0.071128789,0.339005974,0.101130678,0
0.71009159,0.326255174,0.184647643,0.02311578,0.009991683,0.105961907,0.31349367,0.071289019,0
0.590941408,0.305023307,0.209939272,0.025320067,0.015202943,0.112078612,0.270041232,0.051307074,0
0.614236126,0.280755881,0.21707586,0.03164521,0.005132586,0.055277465,0.436618842,0.179864204,1
0.621345824,0.382000121,0.208790404,0.02159953,0.008526836,0.089186457,0.320784413,0.077946745,0
0.639161892,0.356766283,0.202690235,0.020118453,0.00418849,0.048837931,0.456700415,0.192885841,0
0.546526703,0.314999177,0.234965557,0.029879686,0.007976113,0.062656395,0.347902689,0.109575963,0
0.537827778,0.246595268,0.229739234,0.040402903,0.006260256,0.095676898,0.404719256,0.129081975,0
0.53812053,0.274001304,0.230722298,0.034279033,0.004424514,0.048591487,0.436467841,0.177194381,0
0.64196395,0.376798542,0.191294706,0.019490409,0.020777605,0.218508512,0.25215845,0.035400481,0
0.576722011,0.334134548,0.201699832,0.022735258,0.009830587,0.068282152,0.330411511,0.096954399,0
0.686420476,0.365214979,0.168936783,0.019959935,0.004008662,0.056822415,0.448924305,0.176363073,0
0.531596336,0.274568917,0.23536788,0.038200177,0.018237538,0.160710732,0.257485159,0.040775497,0
0.479193677,0.268837869,0.227489688,0.036441173,0.011119353,0.102914516,0.324674481,0.08363895,0
0.607711932,0.307200015,0.210780849,0.034875968,0.002596264,0.021017116,0.581378041,0.371750684,0
0.697921459,0.367275018,0.181546767,0.018738025,0.00285102,0.022340071,0.580582225,0.363265282,0
0.573041696,0.409883709,0.206200845,0.019856877,0.012632904,0.119334457,0.276161534,0.050306674,0
0.550374305,0.377993392,0.234232549,0.026635056,0.009369778,0.085340098,0.342887846,0.098054095,0
0.578896742,0.330366285,0.212229384,0.02978357,0.003888776,0.059180359,0.46167091,0.183417658,0
0.728869558,0.347249605,0.213260126,0.020734706,0.011696301,0.085868141,0.301148623,0.073353887,0
0.699594329,0.339978247,0.193115281,0.02028192,0.006012993,0.052706614,0.436677169,0.181721791,0
0.416837439,0.156840026,0.246195239,0.063761237,0.017151078,0.152981741,0.269272549,0.046514679,0
0.117519133,0.052616736,0.768797248,0.561009113,0.32664224,0.529668302,0.116973972,0.002564923,1
0.696164945,0.367063634,0.195241412,0.020399202,0.092128037,0.439638172,0.155793957,0.007195788,0
0.568943164,0.324828334,0.23071429,0.030647228,0.008920209,0.096911758,0.335990405,0.086141227,0
0.648028104,0.383170883,0.202337098,0.017214425,0.004195982,0.063857836,0.434452076,0.157794625,0
0.598092928,0.310253952,0.206037263,0.0234819,0.003795116,0.066997117,0.45955545,0.176243899,0
0.734850069,0.339832414,0.172786107,0.023443569,0.015011876,0.13476721,0.278042279,0.051254446,0
0.511145498,0.198115583,0.227847499,0.047842145,0.021114783,0.183515669,0.244839179,0.034445891,0
0.610723098,0.392577929,0.203044887,0.018076905,0.017154824,0.166635063,0.257982793,0.039293682,0
0.627995483,0.345362601,0.179871678,0.026895465,0.004784169,0.032130891,0.471772259,0.243630606,0
0.515160386,0.324543709,0.234098817,0.029535414,0.009688224,0.063502046,0.325558853,0.098912316,0
0.608297436,0.383356514,0.189918571,0.020215468,0.012183334,0.102247922,0.30332874,0.069844964,0
0.656852495,0.407716344,0.187366366,0.016219065,0.01199976,0.100535835,0.319885841,0.080520424,0
0.654928694,0.298956836,0.170607052,0.025554105,0.017836671,0.144160638,0.254544869,0.040624064,0
0.587804776,0.209687755,0.199759377,0.03298032,0.051198477,0.315537564,0.179928823,0.012289878,0
0.700890803,0.26509966,0.166314455,0.038629777,0.008478132,0.069021231,0.352206818,0.109282941,0
0.692986492,0.31580669,0.19022933,0.023365745,0.037306779,0.230115576,0.191672714,0.016135798,0
0.578938564,0.371253741,0.201496284,0.01909171,0.018792007,0.183276922,0.261387105,0.04139447,0
0.545941199,0.282518295,0.254515359,0.039299287,0.006702333,0.075725902,0.389062229,0.127648928,0
0.635356112,0.440250706,0.18713548,0.017754468,0.020477892,0.194934266,0.244955821,0.033357759,0
0.607502823,0.29297455,0.209002401,0.027474034,0.015839833,0.111168587,0.25356095,0.044282075,0
0.763205219,0.357111652,0.177246945,0.018451648,0.005353624,0.045680314,0.41538676,0.17025033,0
0.55501652,0.385344529,0.214051568,0.021072959,0.017563183,0.179348855,0.262235776,0.040912562,0
0.569110451,0.291004979,0.261188336,0.03440005,0.004300882,0.035622099,0.471614431,0.23070667,0
0.658232613,0.284225696,0.197292623,0.025182899,0.010995722,0.082912546,0.315717128,0.081597701,0
0.719752415,0.326526128,0.19189929,0.027340887,0.009418482,0.121066451,0.340025805,0.084556443,0
0.437371921,0.364714661,0.296273716,0.036265536,0.069293651,0.421562253,0.16668273,0.008731949,0
0.676257789,0.234083429,0.203026108,0.038181172,0.007395419,0.05708747,0.355561869,0.119044699,0
0.526034043,0.276578912,0.242123931,0.036280037,0.005481002,0.077894955,0.399117286,0.128220516,0
0.625193426,0.392192444,0.183403581,0.020204408,0.010857104,0.075533917,0.335956998,0.10035325,0
0.580653256,0.222708023,0.230036164,0.034465034,0.009853066,0.126438318,0.327440328,0.075732804,0
0.570783321,0.182734816,0.239097751,0.04101563,0.011647597,0.104253563,0.291918703,0.061423125,0
0.095353603,0.069947726,0.760547398,0.540523129,0.655775845,0.726473321,0.076020047,0.000716801,1
0.47522061,0.148739995,0.308009615,0.078395769,0.026247368,0.216806257,0.224475461,0.025712988,1
0.703567396,0.292982246,0.193179015,0.019358429,0.265628161,0.681550424,0.102417955,0.000665405,0
0.630170215,0.386136352,0.195875755,0.024612944,0.002547561,0.030990082,0.537633908,0.286373978,0
0.34373301,0.141995374,0.305028228,0.090689086,0.01250178,0.118182833,0.294425866,0.061976957,0
0.661452888,0.267493748,0.193633728,0.032881683,0.01519545,0.133265894,0.273909139,0.049316596,0
